stage,metric,pack,layer,direction,position_group,mask_condition,scale,top_k,n,prompt_runs,main_rows,zeroing_rows,group_rows,mean,ci95_low,ci95_high,positive_frac,rank_mean
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,0.3849009900990099,0.20668316831683167,0.5649752475247525,0.5544554455445545,1.316831683168317
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,0.3087871287128713,0.12685643564356436,0.4938118811881188,0.5841584158415841,1.0198019801980198
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,visual+answer,union_mask,1.0,,101,101,,,,0.9913366336633663,0.7079207920792079,1.2568069306930694,0.7425742574257426,4.574257425742574
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,visual_span,answer_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,corrupt,visual_span,union_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,2.2932008044554455,1.954633353960396,2.615679146039604,0.9504950495049505,844.0891089108911
hidden_lattice,hidden_target_logit_effect,strict,27,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,1.0092821782178218,0.744430693069307,1.2843440594059405,0.7128712871287128,35.722772277227726
hidden_lattice,hidden_target_logit_effect,strict,27,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,0.9136757425742574,0.635519801980198,1.2004950495049505,0.7326732673267327,34.742574257425744
hidden_lattice,hidden_target_logit_effect,strict,27,restore,answer_adjacent,union_mask,1.0,,101,101,,,,2.1958829672029703,1.8654374226485149,2.5121538521039604,0.9405940594059405,533.6633663366337
hidden_lattice,hidden_target_logit_effect,strict,27,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,restore,visual+answer,answer_mask,1.0,,101,101,,,,2.2932008044554455,1.954633353960396,2.615679146039604,0.9504950495049505,844.0891089108911
hidden_lattice,hidden_target_logit_effect,strict,27,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.0092821782178218,0.744430693069307,1.2843440594059405,0.7128712871287128,35.722772277227726
hidden_lattice,hidden_target_logit_effect,strict,27,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,0.9136757425742574,0.635519801980198,1.2004950495049505,0.7326732673267327,34.742574257425744
hidden_lattice,hidden_target_logit_effect,strict,27,restore,visual+answer,union_mask,1.0,,101,101,,,,2.1958829672029703,1.8654374226485149,2.5121538521039604,0.9405940594059405,533.6633663366337
hidden_lattice,hidden_target_logit_effect,strict,27,restore,visual_span,answer_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,restore,visual_span,shifted_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,restore,visual_span,shuffled_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,27,restore,visual_span,union_mask,1.0,,101,101,,,,0.0,0.0,0.0,0.0,0.0
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,0.026608910891089108,-0.0655940594059406,0.11943069306930693,0.45544554455445546,0.10891089108910891
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,0.0426980198019802,-0.055074257425742575,0.15594059405940594,0.44554455445544555,-0.009900990099009901
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.029084158415841586,-0.13366336633663367,0.07425742574257425,0.4752475247524752,0.0297029702970297
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,0.018564356435643563,-0.07054455445544554,0.11324257425742575,0.45544554455445546,0.06930693069306931
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.0426980198019802,-0.09962871287128713,0.19245049504950495,0.43564356435643564,0.8316831683168316
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,-0.06373762376237624,-0.18378712871287128,0.06311881188118812,0.43564356435643564,-0.039603960396039604
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,-0.08972772277227722,-0.21163366336633663,0.04826732673267327,0.33663366336633666,0.13861386138613863
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,-0.02103960396039604,-0.15717821782178218,0.10952970297029703,0.44554455445544555,0.10891089108910891
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,4.223188041460396,3.556834003712871,4.841893564356436,0.9108910891089109,858.049504950495
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.6865717821782178,1.229269801980198,2.164913366336634,0.7326732673267327,43.198019801980195
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,1.5461014851485149,1.0649752475247525,2.0340346534653464,0.7029702970297029,37.15841584158416
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,visual+answer,union_mask,1.0,,101,101,,,,4.112159653465347,3.4684019183168315,4.724125928217822,0.9405940594059405,522.7821782178218
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,visual_span,answer_mask,1.0,,101,101,,,,4.177831064356436,3.5073097153465347,4.803101794554456,0.9207920792079208,778.6930693069307
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,1.6516089108910892,1.1806930693069306,2.1367574257425743,0.7029702970297029,42.59405940594059
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,1.4981435643564356,1.0018564356435644,1.9935024752475248,0.7227722772277227,38.97029702970297
hidden_lattice,hidden_target_logit_effect,strict,3,corrupt,visual_span,union_mask,1.0,,101,101,,,,4.040213103341584,3.3978283570544554,4.660755724009901,0.9306930693069307,528.2376237623762
hidden_lattice,hidden_target_logit_effect,strict,3,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.005840037128712871,-0.08493193069306931,0.07247834158415842,0.43564356435643564,-2.5445544554455446
hidden_lattice,hidden_target_logit_effect,strict,3,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,0.04795792079207921,-0.04579207920792079,0.1432549504950495,0.504950495049505,-0.26732673267326734
hidden_lattice,hidden_target_logit_effect,strict,3,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,0.03248762376237624,-0.04702970297029703,0.11478960396039604,0.49504950495049505,-0.6633663366336634
hidden_lattice,hidden_target_logit_effect,strict,3,restore,answer_adjacent,union_mask,1.0,,101,101,,,,0.033686571782178217,-0.04811262376237624,0.10639696782178218,0.5148514851485149,39.53465346534654
hidden_lattice,hidden_target_logit_effect,strict,3,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,3.6969755569306932,3.041615099009901,4.308129641089109,0.9108910891089109,862.0891089108911
hidden_lattice,hidden_target_logit_effect,strict,3,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,1.1488242574257426,0.7564975247524752,1.5798267326732673,0.6435643564356436,37.445544554455445
hidden_lattice,hidden_target_logit_effect,strict,3,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,1.089418316831683,0.7206064356435643,1.5030940594059405,0.693069306930693,36.62376237623762
hidden_lattice,hidden_target_logit_effect,strict,3,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,3.370697323638614,2.7478341584158414,3.971563660272277,0.9108910891089109,546.1485148514852
hidden_lattice,hidden_target_logit_effect,strict,3,restore,visual+answer,answer_mask,1.0,,101,101,,,,4.272470606435643,3.5762685643564356,4.934947400990099,0.900990099009901,863.2376237623762
hidden_lattice,hidden_target_logit_effect,strict,3,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.7558787128712872,1.2484529702970297,2.2747524752475248,0.6732673267326733,38.81188118811881
hidden_lattice,hidden_target_logit_effect,strict,3,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,1.6067450495049505,1.0959158415841583,2.1104579207920793,0.693069306930693,37.722772277227726
hidden_lattice,hidden_target_logit_effect,strict,3,restore,visual+answer,union_mask,1.0,,101,101,,,,4.093469600866337,3.4124671256188117,4.719088412747524,0.9207920792079208,548.5445544554456
hidden_lattice,hidden_target_logit_effect,strict,3,restore,visual_span,answer_mask,1.0,,101,101,,,,4.227916150990099,3.526763613861386,4.892558787128713,0.9108910891089109,863.2772277227723
hidden_lattice,hidden_target_logit_effect,strict,3,restore,visual_span,shifted_mask,1.0,,101,101,,,,1.6933787128712872,1.1939975247524752,2.180074257425743,0.6534653465346535,38.772277227722775
hidden_lattice,hidden_target_logit_effect,strict,3,restore,visual_span,shuffled_mask,1.0,,101,101,,,,1.593131188118812,1.0560024752475248,2.116336633663366,0.6732673267326733,37.75247524752475
hidden_lattice,hidden_target_logit_effect,strict,3,restore,visual_span,union_mask,1.0,,101,101,,,,4.0662418780940595,3.385519801980198,4.693378712871287,0.9306930693069307,548.4554455445544
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.03589108910891089,-0.1478960396039604,0.09962871287128713,0.43564356435643564,0.0297029702970297
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,-0.01485148514851485,-0.11386138613861387,0.09715346534653466,0.45544554455445546,-0.0297029702970297
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.03341584158415842,-0.14232673267326731,0.07920792079207921,0.46534653465346537,0.009900990099009901
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,-0.012995049504950494,-0.13304455445544555,0.11943069306930693,0.43564356435643564,0.0891089108910891
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.08106435643564357,-0.0625,0.2376237623762376,0.44554455445544555,0.9504950495049505
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,top_hidden_delta,shifted_mask,1.0,,101,101,,,,-0.0952970297029703,-0.21658415841584158,0.03094059405940594,0.40594059405940597,-0.04950495049504951
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,-0.014232673267326733,-0.12871287128712872,0.10024752475247525,0.42574257425742573,0.039603960396039604
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,top_hidden_delta,union_mask,1.0,,101,101,,,,-0.04702970297029703,-0.17388613861386137,0.08106435643564357,0.39603960396039606,0.25742574257425743
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,visual+answer,answer_mask,1.0,,101,101,,,,4.201732673267327,3.5396813118811883,4.837329826732673,0.9306930693069307,830.6237623762377
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,visual+answer,shifted_mask,1.0,,101,101,,,,1.6296410891089108,1.1596534653465347,2.119740099009901,0.693069306930693,48.2970297029703
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,visual+answer,shuffled_mask,1.0,,101,101,,,,1.510210396039604,1.0123762376237624,2.0018564356435644,0.6831683168316832,39.277227722772274
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,visual+answer,union_mask,1.0,,101,101,,,,4.087929300742574,3.437964108910891,4.702390160891089,0.9108910891089109,512.2178217821782
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,visual_span,answer_mask,1.0,,101,101,,,,4.255221225247524,3.5956451113861387,4.8872988861386135,0.9207920792079208,832.0297029702971
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,visual_span,shifted_mask,1.0,,101,101,,,,1.6280940594059405,1.150061881188119,2.1181930693069306,0.6534653465346535,48.92079207920792
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,visual_span,shuffled_mask,1.0,,101,101,,,,1.4656559405940595,0.9672029702970297,1.9656559405940595,0.6534653465346535,39.23762376237624
hidden_lattice,hidden_target_logit_effect,strict,4,corrupt,visual_span,union_mask,1.0,,101,101,,,,4.064143719059406,3.411857982673267,4.6834777227722775,0.9207920792079208,530.6336633663366
hidden_lattice,hidden_target_logit_effect,strict,4,restore,answer_adjacent,answer_mask,1.0,,101,101,,,,0.006671565594059406,-0.0821666150990099,0.09141011757425743,0.45544554455445546,-36.16831683168317
hidden_lattice,hidden_target_logit_effect,strict,4,restore,answer_adjacent,shifted_mask,1.0,,101,101,,,,0.019492574257425743,-0.050742574257425746,0.08663366336633663,0.4752475247524752,-1.0297029702970297
hidden_lattice,hidden_target_logit_effect,strict,4,restore,answer_adjacent,shuffled_mask,1.0,,101,101,,,,-0.019801980198019802,-0.09746287128712872,0.053836633663366336,0.49504950495049505,0.32673267326732675
hidden_lattice,hidden_target_logit_effect,strict,4,restore,answer_adjacent,union_mask,1.0,,101,101,,,,0.00841197400990099,-0.06914255878712872,0.08370397586633663,0.4752475247524752,28.88118811881188
hidden_lattice,hidden_target_logit_effect,strict,4,restore,top_hidden_delta,answer_mask,1.0,,101,101,,,,3.728534962871287,3.106048886138614,4.332340655940594,0.9207920792079208,862.0990099009902
hidden_lattice,hidden_target_logit_effect,strict,4,restore,top_hidden_delta,shifted_mask,1.0,,101,101,,,,1.1810024752475248,0.7973391089108911,1.6287128712871286,0.6831683168316832,36.84158415841584
hidden_lattice,hidden_target_logit_effect,strict,4,restore,top_hidden_delta,shuffled_mask,1.0,,101,101,,,,1.114789603960396,0.724319306930693,1.5600247524752475,0.6534653465346535,36.20792079207921
hidden_lattice,hidden_target_logit_effect,strict,4,restore,top_hidden_delta,union_mask,1.0,,101,101,,,,3.4523804919554455,2.8307549504950495,4.059715346534653,0.9504950495049505,546.980198019802
hidden_lattice,hidden_target_logit_effect,strict,4,restore,visual+answer,answer_mask,1.0,,101,101,,,,4.310836943069307,3.6057008044554455,4.99764077970297,0.9108910891089109,863.2178217821782
hidden_lattice,hidden_target_logit_effect,strict,4,restore,visual+answer,shifted_mask,1.0,,101,101,,,,1.7527846534653466,1.2305074257425743,2.2790841584158414,0.6732673267326733,38.81188118811881
hidden_lattice,hidden_target_logit_effect,strict,4,restore,visual+answer,shuffled_mask,1.0,,101,101,,,,1.5918935643564356,1.0640470297029703,2.129950495049505,0.6831683168316832,37.59405940594059
hidden_lattice,hidden_target_logit_effect,strict,4,restore,visual+answer,union_mask,1.0,,101,101,,,,4.100895343440594,3.395730198019802,4.740128016707921,0.9306930693069307,548.4554455445544
hidden_lattice,hidden_target_logit_effect,strict,4,restore,visual_span,answer_mask,1.0,,101,101,,,,4.333732982673268,3.6237237004950495,5.001353650990099,0.9108910891089109,863.019801980198
hidden_lattice,hidden_target_logit_effect,strict,4,restore,visual_span,shifted_mask,1.0,,101,101,,,,1.7453589108910892,1.2425742574257426,2.2682549504950495,0.6831683168316832,38.86138613861386
hidden_lattice,hidden_target_logit_effect,strict,4,restore,visual_span,shuffled_mask,1.0,,101,101,,,,1.64634900990099,1.1191212871287128,2.1519183168316833,0.6534653465346535,37.633663366336634
hidden_lattice,hidden_target_logit_effect,strict,4,restore,visual_span,union_mask,1.0,,101,101,,,,4.146687422648514,3.448638613861386,4.764542079207921,0.9405940594059405,548.3861386138614
hidden_lattice,hidden_target_logit_effect,strict,5,corrupt,answer_adjacent,answer_mask,1.0,,101,101,,,,-0.022896039603960396,-0.11695544554455446,0.06992574257425743,0.44554455445544555,0.009900990099009901
hidden_lattice,hidden_target_logit_effect,strict,5,corrupt,answer_adjacent,shifted_mask,1.0,,101,101,,,,0.0297029702970297,-0.07797029702970297,0.14232673267326731,0.49504950495049505,0.0891089108910891
hidden_lattice,hidden_target_logit_effect,strict,5,corrupt,answer_adjacent,shuffled_mask,1.0,,101,101,,,,0.024133663366336634,-0.09034653465346534,0.14665841584158415,0.48514851485148514,0.0594059405940594
hidden_lattice,hidden_target_logit_effect,strict,5,corrupt,answer_adjacent,union_mask,1.0,,101,101,,,,0.04641089108910891,-0.05754950495049505,0.1478960396039604,0.5346534653465347,0.1188118811881188
hidden_lattice,hidden_target_logit_effect,strict,5,corrupt,top_hidden_delta,answer_mask,1.0,,101,101,,,,0.0983910891089109,-0.0686881188118812,0.27042079207920794,0.49504950495049505,0.8613861386138614
